"Duration..in.seconds.","Finished","consent","state","gender","age","pid7","employment_status","employment_type","income","educ","ideo5","race","race_commitment","citizenship","american_commitment","other_commitment","expert_mistrust1","expert_mistrust2","attention_check1","authoritarianism1","authoritarianism2","authoritarianism3","authoritarianism4","ethnocentrism_1","ethnocentrism_2","ethnocentrism_3","ethnocentrism_4","ethnocentrism_5","ethnocentrism_6","stereotype_lazy_1","stereotype_lazy_2","stereotype_lazy_3","stereotype_lazy_4","stereotype_lazy_5","stereotype_lazy_6","stereotype_violent_1","stereotype_violent_2","stereotype_violent_3","stereotype_violent_4","stereotype_violent_5","stereotype_violent_6","stereotype_unintelli_1","stereotype_unintelli_2","stereotype_unintelli_3","stereotype_unintelli_4","stereotype_unintelli_5","stereotype_unintelli_6","egalitarianism1","egalitarianism2","egalitarianism3","attention_check2","monitor1","monitor2","monitor3","anti.elitism1","anti.elitism2","anti.elitism3","attention_check3","mcheck_open","mcheck_closed","persuasion_check","threat_check","diversity1","diversity2","diversity3","diversity4","diversity5","diversity6","MC_cultural1","MC_cultural2","MC_cultural3","MC_cultural4","MC_social1","MC_social2","MC_social3","MC_social4","MC_diversitycons1","MC_diversitycons2","MC_diversitycons3","MC_diversitycons4","MC_equity1","MC_equity2","MC_equity3","MC_equity4","open_ended","respondent_reaction","exp_condition"
1529,1,1,18,1,4,1,1,0,3,3,1,2,3,1,2,NA,1,2,72,1,0,0,0,50,60,50,50,60,50,5,6,4,4,4,6,1,1,1,1,1,1,3,2,3,3,3,3,1,1,1,1,2,3,2,2,4,3,5,"We should self-segregate because diversity weakens our culture, and attempts to address racial inequality fail because we aren't accounting for the natural inherent differences between races.",1,1,1,3,2,2,1,2,2,3,1,4,2,3,1,1,1,3,2,1,3,1,1,1,1,"I think that's the norm for most folks that live outside of major cities, or people in any area that have wealth.  Even within major cities, the red-lining of the past has created racial boundaries that still exist to this day.  I've always been an outlier in any community that I've lived in, racially speaking.  How do I feel about it?   It'd be nice if this were really just one giant melting pot.  I think it would be very helpful for a lot of people to break out of their bubbles if they lived in very diverse communities because they'd face-to-face with different people on a regular basis, and it would help to break down some of the walls that propaganda has built within them.  For minorities, I can greatly understand the need for community and the feeling of support and safety that can come with having an area of like-folk.","It was bullshit.  These ""natural differences"" are often things related to class disparity, not race, or even culture.  It was an empty justification to allow for bigotry and superiority.","TreatmentA-SoftSell"
1313,1,1,15,0,3,3,4,1,6,5,3,4,4,0,NA,3,1,3,72,0,0,0,0,100,100,100,90,100,100,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,4,5,5,5,4,5,"Adelie penguin facts. ",4,3,1,1,1,1,1,2,3,2,1,2,1,3,1,1,2,1,1,1,1,2,2,2,3,"I don't mind it but I also don't need it. ","About the penguins? I didn't really have a reaction except to wonder why I was reading about it.","Control"
1238,1,1,48,1,2,4,1,1,5,5,3,2,4,1,3,NA,3,3,72,1,1,1,0,70,80,30,30,50,70,2,1,5,4,3,2,2,1,6,6,2,4,3,1,6,4,4,5,2,1,1,1,2,2,1,4,3,3,5,"The commentary was essentially talking about how racial diversity makes society equal. How there are policies that work in fixing problems when we all recognize the skills racial groups of different kinds contribute. How immigration is great and will continue to improve diversity, and how we can learn from one another. Basically we should all respect one another and to embrace diversity.",3,3,1,3,2,2,1,3,4,2,1,3,3,3,3,2,2,2,3,3,4,2,1,3,1,"Honestly, this might not be politically correct, but I think it's better I know some people are against ethnic neighborhoods, but I feel in the US most people already live in areas where people of there racial backgrounds already live, and feel discomfort being a minority in an area.","It was nice and eye opening.","TreatmentC-ProDiversity"
983,1,1,34,0,2,4,4,NA,5,6,3,2,4,1,4,NA,1,2,72,1,1,1,0,80,100,80,90,80,90,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,3,2,1,4,4,3,1,"Racial groups are naturally different in terms of skills and interests. People should live in groups or communities with their own races to continue their own life styles and culture. ",1,1,3,1,1,1,1,1,4,1,1,4,1,2,1,1,1,2,3,2,1,1,1,1,1,"I don’t mind it at all but I think since we are in America, socializing with different cultures would be beneficial for each other. I would prefer to live in a multicultural community. ","I was very surprised. I never thought of the matter this way. I don’t agree with that way of life though. I think that would make each race to look down on each other and increases racism.","TreatmentA-SoftSell"
571,1,1,34,0,2,4,5,NA,1,4,3,4,3,1,3,NA,4,4,72,0,1,0,0,50,50,60,40,50,50,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,3,4,2,2,2,1,1,3,1,4,4,4,4,"This person thinks that racial diversity is not a good thing.",2,1,1,2,2,2,2,3,2,2,2,3,2,3,2,2,3,2,2,2,3,2,2,2,1,"I think it is okay but it's nice to have different  racial groups together. ","I did not like reading that at all.","TreatmentB-HardSell"
1336,1,1,39,0,3,2,1,1,5,7,2,2,4,1,4,NA,2,2,72,0,0,0,0,10,90,70,70,60,60,7,1,6,3,4,2,7,1,5,3,4,2,7,1,5,2,4,3,2,4,1,1,1,2,2,1,3,4,5,"Adélie penguins were found in 1840 by a French explorer named Jules Dumont d’Urville, who named them after his wife, Adèle. They are the smallest kind of penguin in Antarctica, standing about 70 cm tall and weighing between 3 and 8 kg. These penguins have black heads, backs, and throats with white bellies. One thing that makes them special is the white circles around their dark eyes, which make them look a bit like cartoon characters.",4,3,1,1,1,1,2,1,4,2,1,2,2,4,2,3,1,2,2,3,2,1,1,1,1,"Living in a community where most people have the same racial background can feel safe or familiar, especially if people speak the same language or share the same traditions and beliefs. But it can also mean people don’t get to see or learn about other ways of life, which can make it harder to understand and connect with different kinds of people.","The commentary was fun and easy to imagine. It was a nice mix of facts and fun.","Control"
536,1,1,11,1,3,1,1,1,3,4,1,7,1,1,2,NA,2,2,72,0,0,0,0,60,60,40,50,50,60,6,5,4,4,5,6,5,3,5,4,3,3,3,5,3,4,4,5,1,2,1,1,2,2,1,2,4,2,5,"Everyone is better living in a diverse society with many different viewpoints. Equality is better for society as a whole",3,3,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,"I feel like it would be less welcoming and open minded. it makes me think of a city that has never grown and changed. ","I agreed with it. It is better for everyone if society is diverse and different viewpoints are represented.","TreatmentC-ProDiversity"
1335,1,1,1,0,3,5,4,NA,3,3,3,4,5,1,5,NA,4,4,72,1,0,1,1,70,70,100,100,100,100,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,3,2,3,4,2,5,"That equality policies are a waste of time. ",2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,1,1,1,1,"Good, i don’t have an issue with race. I tend to get along with most people I meet. ","I don’t feel like I fully understood it but the little I did understand, it didn’t seem positive. ","TreatmentB-HardSell"
735,1,1,10,1,4,1,1,1,6,5,1,2,3,1,4,NA,1,4,72,0,0,0,0,50,80,60,60,60,60,2,2,2,2,3,1,3,5,3,5,4,4,3,2,4,4,4,3,1,4,1,1,2,1,1,5,5,4,5,"A species of penguin was discovered by the French in the 1800s.   These pengiuns were smaller than ""normal"" penguins.   They are unique looking to the point that cartoon characters are modeled after this specific species.",4,4,1,1,1,1,1,4,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,"I would like that.   There is a comfort in the familiar and background where you grew up.","The penguin section?   I thought it was straightforward and fine.  No discomfort at all.","Control"
940,1,1,7,0,4,3,1,1,5,5,3,2,4,1,4,NA,2,2,72,1,0,0,0,80,90,40,60,70,80,2,1,5,3,4,1,2,1,3,3,2,3,2,2,5,3,4,4,2,4,2,1,2,1,1,4,1,2,5,"Racial diversity is good for society. It brings different cultures and skill sets and we are better off encouraging racial diversity.",3,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,4,1,3,2,1,1,1,1,"I think that is not a bad idea, but it can turn into unintentional segregation. I see the benefits, such as having access to goods and services catered to that racial background, such as ethnic grocers, barber shops, etc. So it is a good idea, as long as it is still welcoming to other Americans.","My reaction to the commentary about racial diversity was in agreement. I think diversity is one of America's strong suits and we should lean into it. Immigrants and racial diversity bring different skills and cultures. Without them we would be very insular and close-minded.","TreatmentC-ProDiversity"
1919,1,1,5,1,1,4,5,NA,2,2,3,4,4,1,4,NA,4,4,72,0,1,1,0,90,60,70,40,50,50,1,1,2,3,4,1,2,5,6,5,5,6,5,2,3,6,5,2,2,4,3,1,3,4,2,4,4,4,5,"Basically, the take is that racial diversity hasn’t worked its led to group dominance, and trying to fix inequality without addressing supposed biological differences just makes it worse. Immigration keeps pushing diversity, and calling this stuff racist shuts down honest talk. So, they argue we’d all be better off in separate ethno states.",2,4,3,1,3,3,2,3,3,2,4,5,2,4,2,1,2,4,2,2,2,1,1,1,1,"Living in a community with shared backgrounds can foster comfort and understanding, but true strength comes from embracing and learning from diverse perspectives.","Deeply concerning.","TreatmentB-HardSell"
1087,1,1,5,1,1,2,3,NA,3,5,2,4,4,1,4,NA,2,5,72,0,0,0,0,90,90,90,80,90,90,2,2,2,3,2,2,3,2,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,3,5,4,5,"A french explorer named the smallest penguin species in the Antarctic after his wife Adelle. ",4,4,1,1,1,1,1,5,1,3,1,5,1,3,1,1,1,1,5,1,1,1,1,1,5,"","","Control"
1977,1,1,5,1,2,7,1,1,4,6,4,4,4,1,5,NA,1,5,72,0,1,0,0,80,60,50,60,50,80,5,5,3,6,5,6,6,4,4,5,5,5,3,5,5,5,5,5,4,2,2,5,2,4,2,4,3,4,5,"Racial diversity has led to a fairer and equal society for everyone. Policies that were supposed to address inequalities have actually worked and has brought together various racial groups. As long, people continue to immigrate diversity will continue to grow and therefore closing the door on racism because other group will always enrich our culture ",3,4,1,2,1,2,2,4,3,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,5,"","","TreatmentC-ProDiversity"
910,1,1,45,0,2,6,1,1,5,4,3,4,4,1,4,NA,4,5,72,1,1,0,1,50,70,60,60,80,30,4,2,4,2,1,3,5,3,6,5,2,5,3,2,4,4,2,5,2,3,1,1,2,3,2,4,4,5,5,"It seemed like the person didn't agree with the whole diversity movement. Seemed a little against it ",3,2,1,2,1,2,1,4,2,2,2,3,2,1,1,1,2,2,2,3,3,4,4,3,4,"I would feel comfortable and accepted. I would feel like I am living in peace and could be happier.","It wasn't something I hadn't heard someone say before to be honest ","TreatmentB-HardSell"
871,1,1,38,1,3,3,1,0,2,5,3,2,3,1,5,NA,4,3,72,1,1,0,0,10,90,70,90,80,80,5,7,3,6,5,6,7,2,6,3,2,3,4,1,5,2,6,4,4,3,2,1,3,3,3,4,2,2,5,"Racial Diversity is growing in the United States and is becoming more familar with most Americans but it has its challenges and issues.",3,2,2,1,2,1,2,4,5,2,4,4,1,4,2,5,1,3,2,2,3,2,2,4,4,"It doesnt impact anything","It has an idealistic view of how things should be","TreatmentA-SoftSell"
2295,1,1,34,1,4,4,2,0,2,3,3,4,3,1,4,NA,4,4,2,1,1,1,0,40,90,10,50,80,60,4,2,7,2,3,1,5,1,7,2,1,3,5,5,3,6,4,6,2,2,1,1,2,4,2,4,5,4,5,"Equality is important for a prosperous society.",3,2,1,2,4,2,2,3,3,3,1,3,3,4,4,1,2,4,2,4,3,5,4,3,3,"Fine but would prefer a diverse community. ","Positive.","TreatmentA-SoftSell"
568,1,1,5,1,3,2,1,0,5,4,3,4,1,1,3,NA,1,5,72,1,1,1,0,50,50,20,80,50,60,4,5,2,5,4,7,5,4,6,6,4,6,4,4,3,6,5,3,4,4,2,1,1,5,5,4,4,4,5,"People’s personal options differ from one another. ",1,3,1,2,1,1,1,5,4,2,5,4,1,4,2,5,2,4,4,2,3,2,2,2,4,"I think that’s perfectly fine, there will be less disagreement and people would get along better I believe as they share similar interests.","My reaction was I somewhat understood their point and what they were trying to convey. ","TreatmentC-ProDiversity"
1668,1,1,33,1,2,3,1,1,3,5,2,4,5,1,5,NA,2,4,72,0,0,0,0,80,90,90,80,90,90,1,1,1,2,1,1,2,1,2,4,2,2,1,2,2,2,2,2,1,1,2,1,2,3,2,2,4,4,5,"Due to immigration, there is increased diversity in our population which leads to different types of policy that is favorable because it helps us see how other Americans live their lives. An inclusive society is favorable for all.",3,4,1,1,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,"I would feel odd. I’m from a place where there is a lot of diversity and I enjoy learning about different cultures. I embrace the diversity and it makes me feel connected to other Americans. Since we all come from different places or we have different backgrounds, that fact itself makes us American.","I agreed with the commentary. Diversity is important and it is key to being American in society in current times.","TreatmentC-ProDiversity"
1276,1,1,33,1,2,3,1,1,3,5,2,2,2,1,3,NA,4,3,72,1,1,0,0,50,80,30,30,40,60,6,6,3,3,4,4,6,3,5,3,2,6,2,5,5,6,5,2,4,4,3,1,4,2,4,4,3,4,5,"Diversity is growing because of immigration. Policies that target assisting diversity is counterintuitive because it ignores their tendency to have preferences.",3,2,3,2,3,2,3,3,2,2,3,4,2,3,2,3,2,4,4,2,3,2,4,3,4,"","","TreatmentA-SoftSell"
3390,1,1,44,0,2,4,1,1,6,5,4,4,3,1,3,NA,4,5,72,0,0,1,0,80,70,50,50,70,20,2,1,7,7,4,4,5,5,7,5,4,5,3,3,7,5,4,7,5,2,3,1,1,4,2,5,5,5,5,"It stated that immigration and diversity strengthens the country",3,1,1,2,2,1,1,2,5,4,2,4,4,3,4,5,2,5,5,5,5,3,3,3,3,"It depends. Just because many people of similar races live in the same neighborhood does not mean that there will be peace.","naive.","TreatmentC-ProDiversity"
774,1,1,45,0,4,5,1,1,6,4,2,4,2,1,2,NA,2,4,62,1,0,0,1,80,80,90,80,80,80,6,6,6,6,6,6,2,2,3,3,2,2,2,2,2,2,2,2,4,2,2,1,1,3,2,4,4,2,4,"The different groups should be split and the current policies only support racism. ",2,1,1,2,3,2,2,4,2,2,2,2,2,3,2,1,2,2,2,4,4,4,4,4,4,"I think it fine. ","Iit was meant to be inflammatory and one sided. ","TreatmentB-HardSell"
849,1,1,5,0,2,4,1,1,3,5,1,4,3,1,1,NA,1,3,72,0,0,0,0,90,90,90,40,100,90,4,4,4,4,4,1,2,2,2,6,1,1,2,2,2,5,2,2,1,1,1,1,1,5,2,5,5,5,5,"Adelie penguins were discovered in 1840 and were named after a French explorer's wife. They are the smallest penguins in the Antarctic and are known for their eyes, which resemble the character Pingu.",4,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,"It depends on what the racial background is. If I'm in a majority white community I would feel unsafe as a brown person of Latinx background. If it were any Black or brown community I would feel safer.","No reaction","Control"
669,1,1,33,1,1,3,5,NA,4,5,3,2,3,1,2,NA,2,2,72,0,1,0,0,50,70,40,60,80,60,5,6,5,6,6,7,5,1,6,5,2,4,2,2,2,2,2,2,4,2,2,1,4,3,2,5,4,3,5,"I believe the excerpt is essentially stating that cultural diffusion is not acceptable since it will eventually differ from its original meaning, so people of similar culture should live near each other in their own niche. This is done to preserve the integrity of the original culture.",1,3,4,2,1,1,2,4,4,1,1,1,2,3,2,1,1,4,3,2,3,2,2,2,2,"I think there is some validity behind it--but people are naturally drawn to people that are similar to them. This is why Harlem, Little Italy, Chinatown, all these small cultural districts exist. We don't need to FORCE this to happen since people will naturally do it IF they wish to be around likeminded people.","I can understand the authors perspective, but I do not believe that it is necessary to segregate people solely based on their biology and culture. People should have the free-will to self distribute themselves.","TreatmentB-HardSell"
2155,1,1,5,1,2,4,2,1,2,3,3,4,2,1,1,NA,4,5,72,0,1,0,0,50,90,40,30,100,60,2,1,3,2,4,1,2,1,6,4,1,1,3,1,6,2,4,3,2,2,2,1,1,2,1,5,4,5,5,"there is a species of penguin that was discovered and named after the wife of the man who discovered them. This is the smalles penguin at 28 inches. Their distiguishable by their white marking around the eye",4,4,1,4,1,2,1,2,3,4,3,4,2,4,2,2,2,2,4,2,2,2,2,1,2,"doesnt really matter to me, whatever race there is going to individuals that are up to no good except asians, asians are very considerate people, but every other race there are going to be a few to watch out for","","Control"
1118,1,1,22,0,1,1,3,1,2,5,2,4,4,1,2,NA,3,4,46,0,0,0,0,70,60,90,40,70,100,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,1,1,2,1,2,4,2,3,2,4,5,"The text seemed to make different points, that in some way, could represent contradicting points of view. For instance, at the beginning, the text mentioned how there are inequality issues in regard to race that have been poorly addressed by public policies. Such failure, in this area, further exacerbates these racial inequalities. Additionally, towards the end of the text, it is mentioned how, given the fact that racial inequalities are becoming more prevalent, racial groups should further divide and attempt to protect their own dignity by racial division. In some ways, enforcing the toxic cycle of creating division, division creating further division, and that system: ever and ever again. ",3,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,"I think it would feel comfortable, but it would grow old pretty quick. ","I found it contradictory in terms of its content. ","TreatmentA-SoftSell"
1282,1,1,33,0,6,1,1,1,5,7,2,4,4,1,3,NA,1,1,72,1,0,1,0,50,60,60,70,70,70,4,6,6,6,6,7,5,3,4,5,3,3,1,1,1,2,1,2,1,1,1,1,2,5,2,1,3,3,5,"There is nothing to be ""woke"" about.  No initiatives need or should be taken to bring about DEI",1,1,4,3,1,3,1,2,1,2,1,3,1,1,1,1,1,4,4,1,1,2,2,1,1,"It depends if I am of that racial background.  I seek communities with diversity in order to feel comfortable and safe.","Saddened, concerned.","TreatmentA-SoftSell"
1399,1,1,38,1,4,4,1,0,1,5,3,3,3,1,2,NA,3,4,72,1,1,0,0,50,50,50,40,50,50,3,3,4,5,4,3,6,2,3,6,3,3,4,3,5,5,4,5,1,1,1,1,1,1,2,3,4,4,5,"diversity equals a stronger  society. ",3,4,2,1,1,1,1,1,2,3,1,2,3,1,1,1,1,1,1,1,1,2,2,1,1,"that sounds boring.  no fun, nothing new to experience.","i agreed wtih the thought. diversity makes life good. its nice to live in a time where diversity is a possibility.","TreatmentC-ProDiversity"
1295,1,1,5,1,3,6,1,0,3,3,4,4,3,1,5,NA,3,4,72,1,1,1,0,80,80,80,80,90,20,2,2,3,3,3,5,3,2,5,3,2,5,3,1,5,4,3,6,5,3,3,1,1,1,1,1,4,1,5,"Penguins were discovered in the 1800's. They are black and white. They were discovered by a French explorer in Antarctica. ",4,3,1,1,1,1,1,1,1,1,1,1,3,1,2,1,3,1,1,3,3,5,5,5,5,"I would be okay with it, I don't really care much for the race of other people, I view everyone as human beings, people, I don't like to judge people by the color of their skin, culture, or race, that doesn't define who they are as a person, a human, a soul.","I thought it was interesting, I liked to learn about penguins, I like penguins. ","Control"
3180,1,1,33,1,5,3,1,1,4,5,2,4,4,1,4,NA,4,2,67,0,0,0,0,70,70,70,70,80,80,3,2,2,5,3,3,6,3,5,4,2,4,3,2,4,2,4,3,1,4,1,1,1,2,1,2,4,4,5,"That racial diversity is a failure experiment that ",1,1,3,1,1,1,1,4,1,2,2,3,2,4,2,2,1,5,2,2,2,2,2,2,2,"Although it will be boring to live with people of the same background. I don’t see anything wrong with that ","I thought that is a lot  ideas around racial diversity ","TreatmentB-HardSell"
1717,1,1,26,0,1,4,2,1,2,5,3,2,3,1,2,NA,3,4,72,0,0,0,0,50,80,50,60,60,70,4,5,4,3,4,5,4,3,4,5,3,4,3,3,4,4,4,4,3,3,4,1,2,3,3,3,2,2,5,"The cuts towards racial equity programs are not productive, especially as the population continues to diversify.",3,4,3,2,3,2,2,4,2,2,1,2,1,4,2,1,3,1,2,2,2,2,2,2,3,"It's hard to imagine living with similar people as I am an Asian American! I think having spaces for different groups can often be beneficial and help people form great cultural experiences. I think these homogenous spaces are good in certain circumstances.","I essentially agreed with the commentary; even though the viewpoint was a little radicaller than me, I still agreed with most points.","TreatmentA-SoftSell"
